ip,domains,product,last_seen,first_seen
85.120.81.144,['clinic-at.it.com'],Sliver,2025-11-04,2025-08-26
204.141.229.24,[],Panda C2,2025-10-09,2025-08-26
1.14.101.23,[],Cobalt Strike,2025-10-07,2025-08-26
103.245.237.112,[],Sliver,2025-10-11,2025-08-26
107.150.0.239,[],Cobalt Strike,2025-08-26,2025-08-26
15.161.246.58,['ec2-15-161-246-58.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
16.63.167.24,['ec2-16-63-167-24.eu-central-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
149.210.46.98,['149-210-46-98.mobile.nym.cosmote.net'],Gh0st RAT Trojan,2025-09-24,2025-08-26
34.230.86.70,['ec2-34-230-86-70.compute-1.amazonaws.com'],Metasploit,2025-09-19,2025-08-26
43.218.46.34,['ec2-43-218-46-34.ap-southeast-3.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
16.162.19.115,['ec2-16-162-19-115.ap-east-1.compute.amazonaws.com'],Metasploit,2025-08-26,2025-08-26
168.245.203.23,[],Metasploit,2025-09-24,2025-08-26
13.40.67.51,['ec2-13-40-67-51.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
104.233.252.4,[],Cobalt Strike,2025-09-24,2025-08-26
103.59.160.219,['ip-103-59-160-219.indovm.com'],AsyncRAT,2025-09-28,2025-08-26
52.56.161.201,['ec2-52-56-161-201.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
118.195.183.125,[],Supershell C2,2026-01-28,2025-08-26
101.37.80.173,[],Cobalt Strike,2025-09-26,2025-08-27
94.98.224.81,[],XtremeRAT Trojan,2025-09-29,2025-08-27
18.61.64.35,['ec2-18-61-64-35.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
68.183.183.150,[],Havoc,2026-01-28,2025-08-27
165.232.148.135,[],Mythic,2025-09-25,2025-08-27
3.38.211.227,['ec2-3-38-211-227.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
13.124.34.218,"['piggycell.com', 'ec2-13-124-34-218.ap-northeast-2.compute.amazonaws.com']",Panda C2,2025-09-09,2025-08-27
45.192.200.154,[],Cobalt Strike,2025-10-09,2025-08-27
45.192.200.138,[],Cobalt Strike,2025-10-09,2025-08-27
84.252.95.68,[],Sliver,2025-10-15,2025-08-27
149.210.40.71,['149-210-40-71.mobile.nym.cosmote.net'],Gh0st RAT Trojan,2025-09-11,2025-08-27
3.101.75.188,['ec2-3-101-75-188.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
156.250.30.194,[],Panda C2,2026-01-13,2025-08-27
34.219.161.255,['ec2-34-219-161-255.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
3.145.81.54,['ec2-3-145-81-54.us-east-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
66.228.42.166,['66-228-42-166.ip.linodeusercontent.com'],Mythic,2025-09-25,2025-08-27
45.138.16.160,['node.nordy.io'],Metasploit,2025-10-12,2025-08-27
3.144.249.75,['ec2-3-144-249-75.us-east-2.compute.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
164.68.125.2,['vmi2440302.contaboserver.net'],Metasploit,2025-10-21,2025-08-27
52.20.223.66,['ec2-52-20-223-66.compute-1.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
164.92.115.36,[],Sliver,2025-10-12,2025-08-27
117.72.84.117,[],Cobalt Strike,2025-10-12,2025-08-27
18.143.182.68,['ec2-18-143-182-68.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-27
106.53.213.113,[],Cobalt Strike,2025-10-04,2025-08-27
172.245.118.81,['mail.cloudshare.sbs'],Sliver,2026-01-28,2025-08-27
82.115.18.165,[],NanoCore RAT Trojan,2025-09-24,2025-08-27
13.247.180.236,['ec2-13-247-180-236.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
197.224.239.239,[],Mythic,2025-09-25,2025-08-27
92.38.186.17,['mr.best2.example.com'],Sliver,2025-09-25,2025-08-27
176.78.167.33,['dsl-167-33.bl26.telepac.pt'],Hak5 Cloud C2,2025-12-03,2025-08-27
64.20.53.94,['vps3124986.trouble-free.net'],Metasploit,2025-10-07,2025-08-27
51.16.53.115,['ec2-51-16-53-115.il-central-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-27
43.100.27.141,['hag505.com'],Cobalt Strike,2025-10-23,2025-08-27
198.23.197.164,['198-23-197-164-host.colocrossing.com'],Quasar RAT,2025-10-04,2025-08-27
47.115.186.227,[],XtremeRAT Trojan,2025-08-28,2025-08-28
13.67.132.99,[],Cobalt Strike,2025-10-07,2025-08-28
16.51.3.165,['ec2-16-51-3-165.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
13.211.165.39,['ec2-13-211-165-39.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
91.98.26.48,['static.48.26.98.91.clients.your-server.de'],Hak5 Cloud C2,2025-10-12,2025-08-28
20.199.67.52,[],Covenant,2025-11-10,2025-08-28
209.97.175.29,[],Mythic,2025-10-14,2025-08-28
45.204.212.176,[],Cobalt Strike,2025-10-07,2025-08-28
156.238.237.126,[],Cobalt Strike,2025-09-26,2025-08-28
43.205.119.149,['ec2-43-205-119-149.ap-south-1.compute.amazonaws.com'],Metasploit,2025-08-28,2025-08-28
43.163.112.217,[],Cobalt Strike,2026-01-20,2025-08-28
125.131.20.190,[],Cobalt Strike,2025-09-26,2025-08-28
209.74.80.186,['outcompass-rhinobatus.vpsrdns.web-hosting.com'],Metasploit,2025-09-26,2025-08-28
3.72.14.5,['ec2-3-72-14-5.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
18.60.45.20,['ec2-18-60-45-20.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
42.51.45.33,[],Cobalt Strike,2025-10-18,2025-08-28
13.244.107.39,['ec2-13-244-107-39.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
3.101.134.2,['ec2-3-101-134-2.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
3.144.8.213,['ec2-3-144-8-213.us-east-2.compute.amazonaws.com'],NetBus Trojan,2025-09-08,2025-08-28
15.228.224.113,['ec2-15-228-224-113.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
86.95.249.95,['86-95-249-95.fixed.kpn.net'],NanoCore RAT Trojan,2025-09-26,2025-08-28
51.17.64.150,['ec2-51-17-64-150.il-central-1.compute.amazonaws.com'],Metasploit,2025-08-28,2025-08-28
34.241.207.17,['ec2-34-241-207-17.eu-west-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
59.110.83.99,[],Cobalt Strike,2025-09-26,2025-08-28
56.155.117.119,['ec2-56-155-117-119.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
13.212.26.60,['ec2-13-212-26-60.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
155.94.153.203,[],Cobalt Strike,2025-10-14,2025-08-28
91.229.239.115,['loginp0rtal.net'],Sliver,2025-09-07,2025-08-28
157.245.54.105,[],Sliver,2025-09-26,2025-08-28
143.92.52.208,"['www.ht-zmds888.com', 'ht-zmds888.com']",Panda C2,2026-01-28,2025-08-28
74.201.72.76,[],XtremeRAT Trojan,2025-08-28,2025-08-28
18.231.54.154,['ec2-18-231-54-154.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
46.29.160.97,[],Sliver,2025-10-23,2025-08-28
35.79.211.69,['ec2-35-79-211-69.ap-northeast-1.compute.amazonaws.com'],Brute Ratel C4,2025-09-06,2025-08-28
123.57.82.185,[],Supershell C2,2025-09-25,2025-08-28
35.178.187.174,['ec2-35-178-187-174.eu-west-2.compute.amazonaws.com'],Metasploit,2025-10-15,2025-08-29
35.183.244.157,['ec2-35-183-244-157.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
15.160.187.88,['ec2-15-160-187-88.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
54.180.231.78,['ec2-54-180-231-78.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
99.80.82.80,"['ec2-99-80-82-80.eu-west-1.compute.amazonaws.com', 'www.quentintest.com', 'quentintest.com']",Cobalt Strike,2025-09-27,2025-08-29
120.77.206.185,[],Cobalt Strike,2025-09-27,2025-08-29
13.57.194.77,['ec2-13-57-194-77.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
38.14.16.149,[],Cobalt Strike,2025-09-27,2025-08-29
98.130.45.179,['ec2-98-130-45-179.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
13.233.183.66,['ec2-13-233-183-66.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
135.181.41.9,['static.9.41.181.135.clients.your-server.de'],Havoc,2025-10-01,2025-08-29
43.198.90.61,['ec2-43-198-90-61.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
66.23.205.236,[],XtremeRAT Trojan,2025-08-30,2025-08-29
15.228.199.108,['ec2-15-228-199-108.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
18.197.86.186,['ec2-18-197-86-186.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
43.199.187.1,['ec2-43-199-187-1.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-29
15.157.65.1,['ec2-15-157-65-1.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-06,2025-08-29
81.71.98.99,[],Cobalt Strike,2025-09-27,2025-08-29
45.192.200.136,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.133,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.132,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.130,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.129,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.135,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.137,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.134,[],Cobalt Strike,2025-10-09,2025-08-29
13.113.191.95,['ec2-13-113-191-95.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
51.94.17.222,['ec2-51-94-17-222.eu-south-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
84.128.19.55,['p54801337.dip0.t-ipconnect.de'],DarkComet Trojan,2025-09-28,2025-08-29
3.36.55.205,['ec2-3-36-55-205.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
47.92.156.201,[],Cobalt Strike,2025-10-01,2025-08-29
3.104.55.247,['ec2-3-104-55-247.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
13.125.239.207,['ec2-13-125-239-207.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
45.135.194.43,[],Supershell C2,2025-11-21,2025-08-29
202.95.9.149,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.156,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.144,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.131,[],Cobalt Strike C2,2025-09-28,2025-08-30
144.2.110.95,['bbcs-110-95.pub.wingo.ch'],Hak5 Cloud C2,2025-11-21,2025-08-30
202.95.9.147,[],Cobalt Strike C2,2025-09-28,2025-08-30
192.227.249.141,['192-227-249-141-host.colocrossing.com'],Hak5 Cloud C2,2026-01-28,2025-08-30
202.95.9.145,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.133,[],Cobalt Strike C2,2025-09-28,2025-08-30
8.152.207.173,[],Cobalt Strike,2025-09-28,2025-08-30
213.252.232.249,['FortiProxy'],Sliver,2025-11-05,2025-08-30
34.146.35.229,['229.35.146.34.bc.googleusercontent.com'],Sliver,2025-10-03,2025-08-30
8.218.122.180,[],Cobalt Strike,2025-10-28,2025-08-30
13.236.80.45,['ec2-13-236-80-45.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
159.255.36.142,[],Sliver,2025-09-28,2025-08-30
43.203.245.7,['ec2-43-203-245-7.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
15.152.54.166,['ec2-15-152-54-166.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-10-15,2025-08-30
47.117.1.226,[],Cobalt Strike,2025-11-13,2025-08-30
15.168.60.119,['ec2-15-168-60-119.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
16.63.196.185,['ec2-16-63-196-185.eu-central-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
35.182.108.185,['ec2-35-182-108-185.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
149.30.255.119,[],Cobalt Strike,2025-09-28,2025-08-30
172.185.168.117,[],Cobalt Strike,2025-09-28,2025-08-30
18.100.143.1,['ec2-18-100-143-1.eu-south-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
43.198.152.132,['ec2-43-198-152-132.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-06,2025-08-30
119.29.254.242,[],Cobalt Strike,2025-10-12,2025-08-30
54.233.120.66,['ec2-54-233-120-66.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
3.110.161.179,['ec2-3-110-161-179.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
3.249.128.54,['ec2-3-249-128-54.eu-west-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
119.29.231.118,[],Cobalt Strike,2025-12-05,2025-08-30
43.255.158.38,[],Cobalt Strike,2025-09-19,2025-08-30
18.162.133.31,['ec2-18-162-133-31.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
13.247.182.61,['ec2-13-247-182-61.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
54.186.195.1,['ec2-54-186-195-1.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
173.214.226.23,['james3-226-23.csicable.net'],Hak5 Cloud C2,2025-09-28,2025-08-30
13.60.69.12,['ec2-13-60-69-12.eu-north-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
202.95.9.150,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.139,[],Cobalt Strike C2,2025-09-28,2025-08-30
43.139.169.60,[],Cobalt Strike,2026-01-28,2025-08-30
45.142.152.235,[],Cobalt Strike,2025-10-07,2025-08-30
15.160.220.146,['ec2-15-160-220-146.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
16.78.112.50,['ec2-16-78-112-50.ap-southeast-3.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
52.31.69.53,['ec2-52-31-69-53.eu-west-1.compute.amazonaws.com'],Cobalt Strike,2025-09-27,2025-08-30
52.33.239.136,['ec2-52-33-239-136.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
18.198.188.61,['ec2-18-198-188-61.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
15.161.47.197,['ec2-15-161-47-197.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
54.215.186.187,['ec2-54-215-186-187.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
196.251.86.197,[],Sliver,2025-10-04,2025-08-30
98.130.85.166,['ec2-98-130-85-166.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
152.136.139.105,[],Cobalt Strike,2025-12-09,2025-08-30
43.198.233.182,['ec2-43-198-233-182.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
3.99.177.206,['ec2-3-99-177-206.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
15.237.253.255,['ec2-15-237-253-255.eu-west-3.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
16.162.21.91,['ec2-16-162-21-91.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
16.51.68.149,['ec2-16-51-68-149.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
3.25.126.48,['ec2-3-25-126-48.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
2.58.56.187,['2.58.56.187.powered.by.rdp.sh'],AsyncRAT,2025-11-10,2025-08-31
35.75.149.18,['ec2-35-75-149-18.ap-northeast-1.compute.amazonaws.com'],Brute Ratel C4,2025-09-07,2025-08-31
43.100.27.142,['hag505.com'],Cobalt Strike,2025-10-21,2025-08-31
114.67.248.66,[],XtremeRAT Trojan,2025-11-01,2025-08-31
50.18.18.145,['ec2-50-18-18-145.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
52.66.42.75,['ec2-52-66-42-75.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
13.244.66.225,['ec2-13-244-66-225.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
16.24.66.107,['ec2-16-24-66-107.me-south-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
94.131.130.193,[],Quasar RAT,2025-11-29,2025-08-31
121.43.37.134,[],Cobalt Strike C2,2025-11-02,2025-08-31
103.172.26.89,['undefined.hostname.localhost'],Cobalt Strike,2025-09-29,2025-08-31
91.199.147.16,['s1308412.smartape-vps.com'],Sliver,2025-09-29,2025-08-31
168.245.201.56,[],Metasploit,2025-09-29,2025-08-31
61.184.13.207,[],Cobalt Strike,2025-09-09,2025-08-31
176.108.241.162,[],Sliver,2025-10-17,2025-08-31
51.20.131.14,['ec2-51-20-131-14.eu-north-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
13.246.35.41,['ec2-13-246-35-41.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
16.50.113.179,['ec2-16-50-113-179.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
49.232.95.245,[],Sliver,2025-11-20,2025-08-31
52.221.243.141,['ec2-52-221-243-141.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-30,2025-08-31
47.122.62.217,[],Cobalt Strike,2025-09-29,2025-08-31
117.72.159.96,[],Cobalt Strike,2025-10-14,2025-08-31
3.38.102.147,['ec2-3-38-102-147.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
3.148.190.230,['ec2-3-148-190-230.us-east-2.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
16.51.190.168,['ec2-16-51-190-168.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
179.43.186.243,['hostedby.privatelayer.com'],Cobalt Strike,2025-11-25,2025-08-31
118.71.116.31,['ip-address-pool-xxx.fpt.vn'],Cobalt Strike,2025-09-29,2025-08-31
135.181.141.156,['static.156.141.181.135.clients.your-server.de'],Hak5 Cloud C2,2025-10-21,2025-08-31
18.61.64.57,['ec2-18-61-64-57.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
52.196.181.116,['ec2-52-196-181-116.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-09-29,2025-08-31
202.95.9.141,[],Cobalt Strike C2,2025-09-29,2025-08-31
202.95.9.162,[],Cobalt Strike C2,2025-09-29,2025-08-31
202.95.9.140,[],Cobalt Strike C2,2025-09-29,2025-08-31
202.95.9.137,[],Cobalt Strike C2,2025-09-29,2025-08-31
202.95.9.132,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.130,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.154,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.158,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.143,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.160,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.142,[],Cobalt Strike C2,2025-09-28,2025-08-31
202.95.9.152,[],Cobalt Strike C2,2025-09-28,2025-08-31
8.210.214.111,[],Supershell C2,2025-11-06,2025-08-31
109.205.181.248,['vmi2784197.contaboserver.net'],Mythic,2026-01-28,2025-09-01
104.233.252.15,[],Sliver,2025-10-24,2025-09-01
16.50.207.64,['ec2-16-50-207-64.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-01
54.179.92.175,['ec2-54-179-92-175.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-01
60.251.198.157,['60-251-198-157.hinet-ip.hinet.net'],Cobalt Strike,2025-09-30,2025-09-01
54.199.199.66,['ec2-54-199-199-66.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-12-14,2025-09-01
197.224.235.183,[],Mythic,2025-09-30,2025-09-01
23.27.52.175,[],DcRat,2025-10-14,2025-09-01
211.184.175.246,[],Cobalt Strike,2026-01-12,2025-09-01
109.110.184.224,[],Quasar RAT,2025-11-23,2025-09-01
185.242.233.128,['spk.cloudie.hk'],Cobalt Strike,2025-10-07,2025-09-01
187.126.137.202,['187-126-137-202.user3p.veloxzone.com.br'],DarkComet Trojan,2025-10-23,2025-09-01
15.157.59.35,['ec2-15-157-59-35.ca-central-1.compute.amazonaws.com'],NetBus Trojan,2025-09-30,2025-09-01
13.212.201.0,['ec2-13-212-201-0.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-01
35.87.143.90,['ec2-35-87-143-90.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-01
204.44.70.159,['204-44-70-159-host.colocrossing.com'],Hak5 Cloud C2,2025-11-14,2025-09-01
103.12.148.37,[],Cobalt Strike,2025-09-30,2025-09-01
51.96.19.196,['ec2-51-96-19-196.eu-central-2.compute.amazonaws.com'],NetBus Trojan,2025-09-30,2025-09-01
38.22.90.215,[],Sliver,2025-09-30,2025-09-01
138.197.64.36,[],Sliver,2026-01-02,2025-09-01
8.148.80.112,[],Metasploit,2025-12-03,2025-09-01
54.227.50.89,['ec2-54-227-50-89.compute-1.amazonaws.com'],Metasploit,2025-09-30,2025-09-01
47.121.137.8,[],Cobalt Strike,2026-01-28,2025-09-01
52.56.251.85,['ec2-52-56-251-85.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-01
51.75.85.20,['ip20.ip-51-75-85.eu'],Gh0st RAT Trojan,2026-01-18,2025-09-01
156.223.49.162,[],njRAT Trojan,2025-09-30,2025-09-01
78.188.33.251,['78.188.33.251.static.ttnet.com.tr'],DarkComet Trojan,2025-09-29,2025-09-01
16.51.38.120,['ec2-16-51-38-120.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-29,2025-09-01
52.188.184.174,[],Mythic,2025-10-31,2025-09-02
64.227.191.31,[],Sliver,2025-11-23,2025-09-02
34.118.203.82,['82.203.118.34.bc.googleusercontent.com'],Sliver,2025-10-01,2025-09-02
13.40.25.233,['ec2-13-40-25-233.eu-west-2.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
163.44.196.179,['v163-44-196-179.a001.g.bkk1.static.cnode.io'],Cobalt Strike,2026-01-22,2025-09-02
54.169.67.37,['ec2-54-169-67-37.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
18.60.239.43,['ec2-18-60-239-43.ap-south-2.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
101.132.173.62,[],Cobalt Strike,2026-01-28,2025-09-02
51.222.30.245,['vps-2634895c.vps.ovh.ca'],Metasploit,2025-11-11,2025-09-02
103.8.28.223,[],Metasploit,2025-10-01,2025-09-02
167.99.148.49,[],Sliver,2026-01-28,2025-09-02
52.67.34.40,['ec2-52-67-34-40.sa-east-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
185.216.27.22,['unassigned.as62000.net'],Sliver,2025-10-01,2025-09-02
16.24.107.255,['ec2-16-24-107-255.me-south-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
51.92.183.9,['ec2-51-92-183-9.eu-south-2.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
3.76.98.159,['ec2-3-76-98-159.eu-central-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
149.210.3.10,['149-210-3-10.mobile.nym.cosmote.net'],Gh0st RAT Trojan,2025-09-19,2025-09-02
39.105.35.46,[],Cobalt Strike,2025-10-01,2025-09-02
117.72.175.125,[],Cobalt Strike,2025-12-09,2025-09-02
111.229.35.131,[],Cobalt Strike,2025-10-01,2025-09-02
168.245.201.196,[],Metasploit,2025-10-01,2025-09-02
15.157.70.131,['ec2-15-157-70-131.ca-central-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
141.11.208.189,[],Metasploit,2025-11-02,2025-09-02
110.40.176.194,[],Cobalt Strike,2026-01-21,2025-09-02
123.57.142.48,[],Cobalt Strike,2025-10-03,2025-09-02
203.9.150.250,[],Cobalt Strike,2025-10-01,2025-09-02
3.75.89.96,['ec2-3-75-89-96.eu-central-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
182.92.131.115,[],Cobalt Strike,2025-10-01,2025-09-02
18.170.228.199,['ec2-18-170-228-199.eu-west-2.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-02
35.181.49.2,['ec2-35-181-49-2.eu-west-3.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-02
185.241.208.218,['185.241.208.218.powered.by.rdp.sh'],Sliver,2025-09-15,2025-09-02
52.77.215.15,['ec2-52-77-215-15.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-30,2025-09-02
72.167.132.62,['62.132.167.72.host.secureserver.net'],Hak5 Cloud C2,2025-11-23,2025-09-03
168.235.99.131,['2bvideo.com'],Panda C2,2025-09-07,2025-09-03
15.152.35.232,['ec2-15-152-35-232.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
92.161.137.94,['adijon-553-1-18-94.w92-161.abo.wanadoo.fr'],Havoc,2025-10-01,2025-09-03
13.62.46.210,['ec2-13-62-46-210.eu-north-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
113.45.227.85,['ecs-113-45-227-85.compute.hwclouds-dns.com'],Cobalt Strike,2025-10-01,2025-09-03
207.180.231.197,['vmi2535604.contaboserver.net'],Havoc,2025-10-01,2025-09-03
3.110.225.236,['ec2-3-110-225-236.ap-south-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
3.147.73.217,['ec2-3-147-73-217.us-east-2.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
77.37.218.102,['broadband-77-37-218-102.ip.moscow.rt.ru'],Cobalt Strike C2,2025-10-01,2025-09-03
15.160.171.58,['ec2-15-160-171-58.eu-south-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
143.110.191.198,['sysarkinfomatics.online'],Mythic,2025-10-14,2025-09-03
1.54.147.49,[],Cobalt Strike,2025-10-01,2025-09-03
134.209.24.66,[],Sliver,2025-10-11,2025-09-03
3.125.45.114,['ec2-3-125-45-114.eu-central-1.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
185.211.5.129,['vmi2775561.contaboserver.net'],Sliver,2025-11-09,2025-09-03
52.56.131.94,['ec2-52-56-131-94.eu-west-2.compute.amazonaws.com'],Metasploit,2025-10-01,2025-09-03
